	long	lat	id
1174	2487	6880	EMS
1175	2601	6895	EMS
1176	2710	6914	EMS
1177	2814	6939	EMS
1178	2911	6969	EMS
1179	3002	7003	EMS
1180	3087	7041	EMS
1181	3163	7083	EMS
1182	3231	7129	EMS
1183	3291	7178	EMS
1184	3341	7229	EMS
1185	3380	7284	EMS
1186	3410	7340	EMS
1187	3434	7460	EMS
1188	3428	7515	EMS
1189	3413	7569	EMS
1190	3929	11569	P1
1191	3924	11463	P1
1192	3911	11360	P1
1193	3889	11261	P1
1194	3859	11166	P1
1195	3822	11075	P1
1196	3778	10990	P1
1197	3727	10910	P1
1198	3670	10837	P1
1199	3607	10770	P1
1200	3539	10710	P1
1201	3466	10658	P1
1202	3389	10615	P1
1203	3307	10580	P1
1204	3223	10555	P1
1205	3135	10539	P1
1206	3045	10534	P1
1207	2954	10539	P1
1208	2866	10555	P1
1209	2782	10580	P1
1210	2700	10615	P1
1211	2623	10658	P1
1212	2550	10710	P1
1213	2482	10770	P1
1214	2362	10910	P1
1215	2312	10990	P1
1216	2230	11166	P1
1217	2200	11261	P1
1218	2179	11360	P1
1219	2165	11463	P1
1220	2161	11569	P1
1221	2165	11675	P1
1222	2179	11778	P1
1223	2200	11877	P1
1224	2230	11972	P1
1225	2267	12062	P1
1226	2312	12148	P1
1227	2362	12227	P1
1228	2419	12301	P1
1229	2482	12368	P1
1230	2550	12427	P1
1231	2623	12479	P1
1232	2700	12523	P1
1233	2782	12558	P1
1234	2866	12583	P1
1235	2954	12599	P1
1236	3045	12604	P1
1237	3135	12599	P1
1238	3223	12583	P1
1239	3307	12558	P1
1240	3389	12523	P1
1241	3466	12479	P1
1242	3539	12427	P1
1243	3607	12368	P1
1244	3670	12301	P1
1245	3778	12148	P1
1246	3822	12062	P1
1247	3859	11972	P1
1248	3889	11877	P1
1249	3911	11778	P1
1250	3924	11675	P1
1251	3929	11569	P1
1252	2174	11569	AB
1253	2179	11685	AB
1254	2195	11798	AB
1255	2221	11906	AB
1256	2257	12008	AB
1257	2301	12105	AB
1258	2354	12196	AB
1259	2414	12279	AB
1260	2482	12355	AB
1261	2556	12421	AB
1262	2636	12479	AB
1263	2561	12559	AB
1264	2481	12633	AB
1265	2395	12699	AB
1266	2304	12758	AB
1267	2208	12810	AB
1268	2108	12852	AB
1269	2003	12887	AB
1270	1896	12911	AB
1271	1785	12927	AB
1272	1671	12932	AB
1273	1574	12928	AB
1274	1479	12917	AB
1275	1387	12899	AB
1276	1209	12843	AB
1277	1125	12805	AB
1278	965	12712	AB
1279	891	12657	AB
1280	821	12598	AB
1281	755	12533	AB
1282	693	12463	AB
1283	636	12389	AB
1284	584	12311	AB
1285	537	12229	AB
1286	495	12143	AB
1287	460	12055	AB
1288	430	11963	AB
1289	406	11868	AB
1290	389	11770	AB
1291	379	11671	AB
1292	375	11569	AB
1293	379	11467	AB
1294	389	11367	AB
1295	406	11270	AB
1296	430	11175	AB
1297	460	11083	AB
1298	495	10994	AB
1299	537	10909	AB
1300	584	10827	AB
1301	636	10749	AB
1302	693	10675	AB
1303	755	10605	AB
1304	821	10540	AB
1305	891	10480	AB
1306	965	10426	AB
1307	1043	10376	AB
1308	1125	10333	AB
1309	1297	10264	AB
1310	1387	10239	AB
1311	1479	10221	AB
1312	1574	10210	AB
1313	1671	10206	AB
1314	1785	10211	AB
1315	1896	10226	AB
1316	2003	10251	AB
1317	2108	10285	AB
1318	2208	10328	AB
1319	2304	10379	AB
1320	2395	10438	AB
1321	2481	10505	AB
1322	2561	10579	AB
1323	2636	10659	AB
1324	2556	10716	AB
1325	2482	10783	AB
1326	2414	10859	AB
1327	2354	10942	AB
1328	2301	11032	AB
1329	2257	11129	AB
1330	2221	11232	AB
1331	2195	11340	AB
1332	2179	11453	AB
1333	2174	11569	AB
1334	3188	2526	ABprx
1335	3185	2589	ABprx
1336	3170	2651	ABprx
1337	3144	2712	ABprx
1338	3107	2770	ABprx
1339	3061	2826	ABprx
1340	3007	2877	ABprx
1341	2944	2923	ABprx
1342	2873	2964	ABprx
1343	2796	2998	ABprx
1344	2713	3024	ABprx
1345	2627	3042	ABprx
1346	2543	3050	ABprx
1347	2461	3049	ABprx
1348	2383	3039	ABprx
1349	2310	3021	ABprx
1350	2242	2995	ABprx
1351	2182	2961	ABprx
1352	2130	2920	ABprx
1353	2086	2873	ABprx
1354	2053	2819	ABprx
1355	2031	2760	ABprx
1356	2021	2666	ABprx
1357	2180	2670	ABprx
1358	2255	2656	ABprx
1359	2325	2634	ABprx
1360	2388	2601	ABprx
1361	2445	2560	ABprx
1362	2493	2511	ABprx
1363	2532	2453	ABprx
1364	2533	2454	ABprx
1365	2544	2431	ABprx
1366	2567	2361	ABprx
1367	2577	2287	ABprx
1368	2572	2213	ABprx
1369	2554	2139	ABprx
1370	2524	2067	ABprx
1371	2482	1998	ABprx
1372	2554	1991	ABprx
1373	2622	1974	ABprx
1374	2687	1948	ABprx
1375	2747	1915	ABprx
1376	2802	1874	ABprx
1377	2850	1826	ABprx
1378	2892	1773	ABprx
1379	2926	1714	ABprx
1380	2952	1650	ABprx
1381	2969	1582	ABprx
1382	2970	1583	ABprx
1383	2968	1715	ABprx
1384	2980	1771	ABprx
1385	3001	1824	ABprx
1386	3028	1871	ABprx
1387	3062	1914	ABprx
1388	3102	1951	ABprx
1389	3146	1981	ABprx
1390	3195	2003	ABprx
1391	3247	2018	ABprx
1392	3232	2080	ABprx
1393	3228	2143	ABprx
1394	3235	2204	ABprx
1395	3254	2263	ABprx
1396	3286	2316	ABprx
1397	3315	2350	ABprx
1398	3349	2378	ABprx
1399	3303	2435	ABprx
1400	3249	2484	ABprx
1401	3188	2526	ABprx
