	long	lat	id
1196	2650	7800	EMS
1197	2546	7772	EMS
1198	2437	7754	EMS
1199	2324	7748	EMS
1200	2223	7753	EMS
1201	2125	7767	EMS
1202	2031	7790	EMS
1203	1940	7821	EMS
1204	1853	7860	EMS
1205	1813	7763	EMS
1206	1764	7672	EMS
1207	1707	7588	EMS
1208	1572	7443	EMS
1209	1495	7384	EMS
1210	1325	7296	EMS
1211	1234	7268	EMS
1212	1139	7252	EMS
1213	1186	7198	EMS
1214	1244	7146	EMS
1215	1311	7098	EMS
1216	1388	7053	EMS
1217	1473	7012	EMS
1218	1566	6976	EMS
1219	1666	6944	EMS
1220	1772	6918	EMS
1221	1884	6896	EMS
1222	2002	6881	EMS
1223	2123	6871	EMS
1224	2249	6868	EMS
1225	2370	6871	EMS
1226	2487	6880	EMS
1227	2601	6895	EMS
1228	2710	6914	EMS
1229	2814	6939	EMS
1230	2911	6969	EMS
1231	3002	7003	EMS
1232	3087	7041	EMS
1233	3163	7083	EMS
1234	3231	7129	EMS
1235	3291	7178	EMS
1236	3341	7229	EMS
1237	3380	7284	EMS
1238	3410	7340	EMS
1239	3434	7460	EMS
1240	3428	7515	EMS
1241	3413	7569	EMS
1242	3929	11569	P1
1243	3924	11463	P1
1244	3911	11360	P1
1245	3889	11261	P1
1246	3859	11166	P1
1247	3822	11075	P1
1248	3778	10990	P1
1249	3727	10910	P1
1250	3670	10837	P1
1251	3607	10770	P1
1252	3539	10710	P1
1253	3466	10658	P1
1254	3389	10615	P1
1255	3307	10580	P1
1256	3223	10555	P1
1257	3135	10539	P1
1258	3045	10534	P1
1259	2954	10539	P1
1260	2866	10555	P1
1261	2782	10580	P1
1262	2700	10615	P1
1263	2623	10658	P1
1264	2550	10710	P1
1265	2482	10770	P1
1266	2362	10910	P1
1267	2312	10990	P1
1268	2230	11166	P1
1269	2200	11261	P1
1270	2179	11360	P1
1271	2165	11463	P1
1272	2161	11569	P1
1273	2165	11675	P1
1274	2179	11778	P1
1275	2200	11877	P1
1276	2230	11972	P1
1277	2267	12062	P1
1278	2312	12148	P1
1279	2362	12227	P1
1280	2419	12301	P1
1281	2482	12368	P1
1282	2550	12427	P1
1283	2623	12479	P1
1284	2700	12523	P1
1285	2782	12558	P1
1286	2866	12583	P1
1287	2954	12599	P1
1288	3045	12604	P1
1289	3135	12599	P1
1290	3223	12583	P1
1291	3307	12558	P1
1292	3389	12523	P1
1293	3466	12479	P1
1294	3539	12427	P1
1295	3607	12368	P1
1296	3670	12301	P1
1297	3778	12148	P1
1298	3822	12062	P1
1299	3859	11972	P1
1300	3889	11877	P1
1301	3911	11778	P1
1302	3924	11675	P1
1303	3929	11569	P1
1304	2174	11569	AB
1305	2179	11685	AB
1306	2195	11798	AB
1307	2221	11906	AB
1308	2257	12008	AB
1309	2301	12105	AB
1310	2354	12196	AB
1311	2414	12279	AB
1312	2482	12355	AB
1313	2556	12421	AB
1314	2636	12479	AB
1315	2561	12559	AB
1316	2481	12633	AB
1317	2395	12699	AB
1318	2304	12758	AB
1319	2208	12810	AB
1320	2108	12852	AB
1321	2003	12887	AB
1322	1896	12911	AB
1323	1785	12927	AB
1324	1671	12932	AB
1325	1574	12928	AB
1326	1479	12917	AB
1327	1387	12899	AB
1328	1209	12843	AB
1329	1125	12805	AB
1330	965	12712	AB
1331	891	12657	AB
1332	821	12598	AB
1333	755	12533	AB
1334	693	12463	AB
1335	636	12389	AB
1336	584	12311	AB
1337	537	12229	AB
1338	495	12143	AB
1339	460	12055	AB
1340	430	11963	AB
1341	406	11868	AB
1342	389	11770	AB
1343	379	11671	AB
1344	375	11569	AB
1345	379	11467	AB
1346	389	11367	AB
1347	406	11270	AB
1348	430	11175	AB
1349	460	11083	AB
1350	495	10994	AB
1351	537	10909	AB
1352	584	10827	AB
1353	636	10749	AB
1354	693	10675	AB
1355	755	10605	AB
1356	821	10540	AB
1357	891	10480	AB
1358	965	10426	AB
1359	1043	10376	AB
1360	1125	10333	AB
1361	1297	10264	AB
1362	1387	10239	AB
1363	1479	10221	AB
1364	1574	10210	AB
1365	1671	10206	AB
1366	1785	10211	AB
1367	1896	10226	AB
1368	2003	10251	AB
1369	2108	10285	AB
1370	2208	10328	AB
1371	2304	10379	AB
1372	2395	10438	AB
1373	2481	10505	AB
1374	2561	10579	AB
1375	2636	10659	AB
1376	2556	10716	AB
1377	2482	10783	AB
1378	2414	10859	AB
1379	2354	10942	AB
1380	2301	11032	AB
1381	2257	11129	AB
1382	2221	11232	AB
1383	2195	11340	AB
1384	2179	11453	AB
1385	2174	11569	AB
1386	1919	1223	ABarp
1387	1956	1263	ABarp
1388	1997	1296	ABarp
1389	1974	1359	ABarp
1390	1960	1426	ABarp
1391	1955	1495	ABarp
1392	1962	1576	ABarp
1393	1980	1652	ABarp
1394	2010	1723	ABarp
1395	1928	1718	ABarp
1396	1849	1724	ABarp
1397	1774	1740	ABarp
1398	1704	1765	ABarp
1399	1641	1801	ABarp
1400	1586	1845	ABarp
1401	1540	1899	ABarp
1402	1504	1961	ABarp
1403	1483	2020	ABarp
1404	1473	2081	ABarp
1405	1472	2144	ABarp
1406	1399	2111	ABarp
1407	1332	2068	ABarp
1408	1224	1957	ABarp
1409	1233	1802	ABarp
1410	1219	1721	ABarp
1411	1193	1639	ABarp
1412	1155	1560	ABarp
1413	1226	1539	ABarp
1414	1293	1508	ABarp
1415	1353	1469	ABarp
1416	1408	1422	ABarp
1417	1455	1368	ABarp
1418	1494	1308	ABarp
1419	1540	1341	ABarp
1420	1589	1366	ABarp
1421	1639	1381	ABarp
1422	1688	1386	ABarp
1423	1741	1380	ABarp
1424	1785	1364	ABarp
1425	1825	1340	ABarp
1426	1861	1308	ABarp
1427	1892	1269	ABarp
1428	1919	1223	ABarp
1429	2908	2604	ABprp
1430	2836	2599	ABprp
1431	2767	2585	ABprp
1432	2702	2564	ABprp
1433	2641	2534	ABprp
1434	2584	2497	ABprp
1435	2533	2454	ABprp
1436	2544	2431	ABprp
1437	2567	2361	ABprp
1438	2577	2287	ABprp
1439	2572	2213	ABprp
1440	2554	2139	ABprp
1441	2524	2067	ABprp
1442	2482	1998	ABprp
1443	2554	1991	ABprp
1444	2622	1974	ABprp
1445	2687	1948	ABprp
1446	2747	1915	ABprp
1447	2802	1874	ABprp
1448	2850	1826	ABprp
1449	2892	1773	ABprp
1450	2926	1714	ABprp
1451	2969	1582	ABprp
1452	2963	1656	ABprp
1453	2968	1715	ABprp
1454	2980	1771	ABprp
1455	3001	1824	ABprp
1456	3028	1871	ABprp
1457	3062	1914	ABprp
1458	3102	1951	ABprp
1459	3146	1981	ABprp
1460	3195	2003	ABprp
1461	3247	2018	ABprp
1462	3232	2080	ABprp
1463	3228	2143	ABprp
1464	3235	2204	ABprp
1465	3254	2263	ABprp
1466	3286	2316	ABprp
1467	3315	2350	ABprp
1468	3349	2378	ABprp
1469	3303	2434	ABprp
1470	3251	2483	ABprp
1471	3192	2524	ABprp
1472	3127	2558	ABprp
1473	3058	2583	ABprp
1474	2985	2598	ABprp
1475	2908	2604	ABprp
1476	2532	2453	ABpra
1477	2579	2493	ABpra
1478	2631	2528	ABpra
1479	2687	2557	ABpra
1480	2755	2582	ABpra
1481	2827	2598	ABpra
1482	2902	2604	ABpra
1483	2934	2603	ABpra
1484	3003	2595	ABpra
1485	3068	2580	ABpra
1486	3130	2556	ABpra
1487	3188	2526	ABpra
1488	3185	2589	ABpra
1489	3170	2651	ABpra
1490	3144	2712	ABpra
1491	3107	2770	ABpra
1492	3062	2826	ABpra
1493	3007	2877	ABpra
1494	2944	2923	ABpra
1495	2873	2964	ABpra
1496	2796	2998	ABpra
1497	2713	3024	ABpra
1498	2543	3050	ABpra
1499	2383	3039	ABpra
1500	2310	3021	ABpra
1501	2242	2995	ABpra
1502	2182	2961	ABpra
1503	2130	2920	ABpra
1504	2086	2873	ABpra
1505	2053	2819	ABpra
1506	2031	2760	ABpra
1507	2022	2713	ABpra
1508	2021	2666	ABpra
1509	2102	2673	ABpra
1510	2180	2670	ABpra
1511	2255	2656	ABpra
1512	2325	2634	ABpra
1513	2388	2601	ABpra
1514	2445	2560	ABpra
1515	2493	2511	ABpra
1516	2532	2453	ABpra
