	long	lat	id
555	15513	-297	ABprp
556	15450	-271	ABprp
557	15382	-254	ABprp
558	15311	-248	ABprp
559	15010	-369	ABpra
560	15068	-322	ABpra
561	15134	-286	ABpra
562	15188	-265	ABpra
563	15246	-253	ABpra
564	15306	-248	ABpra
565	15332	-249	ABpra
566	15404	-258	ABpra
567	15472	-279	ABpra
568	15535	-310	ABpra
569	15532	-255	ABpra
570	15516	-199	ABpra
571	15491	-146	ABpra
572	15455	-95	ABpra
573	15410	-48	ABpra
574	15357	-5	ABpra
575	15296	33	ABpra
576	15229	64	ABpra
577	15155	88	ABpra
578	15079	103	ABpra
579	15005	109	ABpra
580	14934	106	ABpra
581	14867	95	ABpra
582	14805	76	ABpra
583	14700	15	ABpra
584	14660	-25	ABpra
585	14609	-124	ABpra
586	14602	-161	ABpra
587	14601	-198	ABpra
588	14675	-193	ABpra
589	14746	-198	ABpra
590	14813	-213	ABpra
591	14874	-238	ABpra
592	14928	-273	ABpra
593	14974	-317	ABpra
594	15010	-369	ABpra
595	11519	-1792	MS
596	11501	-1729	MS
597	11495	-1665	MS
598	11499	-1600	MS
599	11512	-1537	MS
600	11536	-1476	MS
601	11568	-1417	MS
602	11481	-1408	MS
603	11398	-1389	MS
604	11321	-1362	MS
605	11251	-1327	MS
606	11187	-1285	MS
607	11132	-1237	MS
608	11086	-1183	MS
609	11044	-1191	MS
610	11037	-1270	MS
611	11020	-1345	MS
612	10993	-1416	MS
613	10956	-1483	MS
614	10912	-1544	MS
615	10859	-1598	MS
616	10800	-1646	MS
617	10664	-1718	MS
618	10705	-1848	MS
619	10740	-1907	MS
620	10784	-1959	MS
621	10834	-2006	MS
622	10891	-2046	MS
623	10954	-2079	MS
624	11022	-2103	MS
625	11095	-2118	MS
626	11171	-2123	MS
627	11245	-2118	MS
628	11315	-2104	MS
629	11382	-2081	MS
630	11444	-2050	MS
631	11500	-2012	MS
632	11550	-1967	MS
633	11594	-1917	MS
634	11551	-1859	MS
635	11519	-1792	MS
636	10863	13	ABar
637	10782	8	ABar
638	10705	-5	ABar
639	10631	-27	ABar
640	10563	-57	ABar
641	10499	-94	ABar
642	10442	-137	ABar
643	10392	-186	ABar
644	10349	-241	ABar
645	10315	-300	ABar
646	10289	-363	ABar
647	10273	-430	ABar
648	10268	-500	ABar
649	10273	-563	ABar
650	10286	-625	ABar
651	10368	-607	ABar
652	10455	-601	ABar
653	10533	-606	ABar
654	10608	-620	ABar
655	10679	-643	ABar
656	10746	-674	ABar
657	10807	-712	ABar
658	10864	-757	ABar
659	10958	-865	ABar
660	11022	-994	ABar
661	11028	-992	ABar
662	11026	-956	ABar
663	11032	-895	ABar
664	11047	-836	ABar
665	11072	-780	ABar
666	11106	-727	ABar
667	11149	-679	ABar
668	11198	-635	ABar
669	11255	-597	ABar
670	11317	-564	ABar
671	11385	-537	ABar
672	11458	-517	ABar
673	11458	-500	ABar
674	11453	-430	ABar
675	11437	-363	ABar
676	11411	-300	ABar
677	11377	-241	ABar
678	11334	-186	ABar
679	11284	-137	ABar
680	11227	-94	ABar
681	11163	-57	ABar
682	11095	-27	ABar
683	11021	-5	ABar
684	10944	8	ABar
685	10863	13	ABar
686	11052	-1176	ABal
687	11047	-1254	ABal
688	11031	-1329	ABal
689	11005	-1399	ABal
690	10971	-1466	ABal
691	10928	-1527	ABal
692	10877	-1582	ABal
693	10820	-1631	ABal
694	10756	-1672	ABal
695	10688	-1705	ABal
696	10614	-1730	ABal
697	10536	-1745	ABal
698	10455	-1750	ABal
699	10374	-1745	ABal
700	10296	-1730	ABal
701	10223	-1705	ABal
702	10154	-1672	ABal
703	10090	-1631	ABal
704	10033	-1582	ABal
705	9982	-1527	ABal
706	9939	-1466	ABal
707	9905	-1399	ABal
708	9879	-1329	ABal
709	9858	-1176	ABal
710	9879	-1023	ABal
711	9905	-952	ABal
712	9939	-886	ABal
713	9982	-825	ABal
714	10033	-769	ABal
715	10090	-721	ABal
716	10154	-679	ABal
717	10223	-646	ABal
718	10296	-622	ABal
719	10374	-606	ABal
720	10455	-601	ABal
721	10536	-606	ABal
722	10614	-622	ABal
723	10688	-646	ABal
724	10756	-679	ABal
725	10820	-721	ABal
726	10877	-769	ABal
727	10928	-825	ABal
728	10971	-886	ABal
729	11005	-952	ABal
730	11031	-1023	ABal
731	11047	-1098	ABal
732	11052	-1176	ABal
733	12329	-372	ABpr
734	12322	-311	ABpr
735	12304	-252	ABpr
736	12277	-195	ABpr
737	12241	-141	ABpr
738	12196	-90	ABpr
739	12144	-44	ABpr
740	12084	-3	ABpr
741	12018	33	ABpr
742	11946	62	ABpr
743	11869	83	ABpr
744	11783	97	ABpr
745	11699	100	ABpr
746	11618	93	ABpr
747	11541	77	ABpr
748	11470	52	ABpr
749	11406	19	ABpr
750	11349	-23	ABpr
751	11302	-71	ABpr
752	11264	-127	ABpr
753	11320	-177	ABpr
754	11367	-233	ABpr
755	11406	-295	ABpr
756	11434	-361	ABpr
757	11458	-505	ABpr
758	11458	-523	ABpr
759	11621	-505	ABpr
760	11708	-510	ABpr
761	11790	-524	ABpr
762	11868	-546	ABpr
763	11941	-576	ABpr
764	12006	-613	ABpr
765	12065	-657	ABpr
766	12115	-707	ABpr
767	12120	-704	ABpr
768	12085	-668	ABpr
769	12104	-602	ABpr
770	12134	-542	ABpr
771	12172	-488	ABpr
772	12218	-441	ABpr
773	12271	-402	ABpr
774	12329	-372	ABpr
775	12472	-342	C
776	12409	-347	C
777	12349	-361	C
778	12293	-385	C
779	12241	-416	C
780	12194	-455	C
781	12154	-500	C
782	12121	-551	C
783	12094	-607	C
784	12077	-668	C
785	12125	-718	C
786	12164	-773	C
787	12192	-833	C
788	12210	-896	C
789	12217	-962	C
790	12212	-1015	C
791	12200	-1067	C
792	12251	-1108	C
793	12309	-1140	C
794	12371	-1162	C
795	12398	-1121	C
796	12431	-1086	C
797	12468	-1058	C
798	12556	-1023	C
799	12656	-1023	C
800	12704	-1039	C
801	12749	-1063	C
802	12793	-1014	C
803	12828	-958	C
804	12855	-896	C
805	12872	-829	C
806	12878	-759	C
807	12873	-691	C
808	12857	-627	C
809	12833	-567	C
810	12800	-512	C
811	12759	-464	C
812	12712	-422	C
813	12659	-388	C
814	12601	-363	C
815	12538	-347	C
816	12472	-342	C
817	12331	-1317	E
818	12335	-1265	E
819	12277	-1226	E
820	12213	-1196	E
821	12144	-1175	E
822	12102	-1227	E
823	12052	-1274	E
824	11994	-1316	E
825	11929	-1351	E
826	11858	-1379	E
827	11782	-1400	E
828	11702	-1414	E
829	11618	-1418	E
830	11552	-1415	E
831	11520	-1474	E
832	11496	-1536	E
833	11482	-1599	E
834	11478	-1664	E
835	11485	-1729	E
836	11503	-1792	E
837	11531	-1852	E
838	11567	-1906	E
839	11664	-1991	E
840	11784	-2047	E
841	11850	-2062	E
842	11920	-2069	E
843	11991	-2066	E
844	12063	-2055	E
845	12136	-2033	E
846	12211	-1999	E
847	12278	-1957	E
848	12337	-1907	E
849	12387	-1850	E
850	12428	-1789	E
851	12458	-1723	E
852	12477	-1655	E
853	12485	-1585	E
854	12442	-1557	E
855	12405	-1520	E
856	12374	-1477	E
857	12350	-1428	E
858	12336	-1374	E
859	12331	-1317	E
860	12213	-962	ABpl
861	12208	-1024	ABpl
862	12192	-1083	ABpl
863	12166	-1139	ABpl
864	12132	-1192	ABpl
865	12089	-1241	ABpl
866	12039	-1284	ABpl
867	11982	-1323	ABpl
868	11918	-1356	ABpl
869	11850	-1382	ABpl
870	11776	-1402	ABpl
871	11699	-1414	ABpl
872	11618	-1418	ABpl
873	11537	-1414	ABpl
874	11460	-1402	ABpl
875	11386	-1382	ABpl
876	11318	-1356	ABpl
877	11254	-1323	ABpl
878	11197	-1284	ABpl
879	11147	-1241	ABpl
880	11104	-1192	ABpl
881	11070	-1139	ABpl
882	11028	-1024	ABpl
883	11028	-900	ABpl
884	11044	-840	ABpl
885	11070	-784	ABpl
886	11104	-731	ABpl
887	11147	-683	ABpl
888	11197	-639	ABpl
889	11254	-600	ABpl
890	11318	-567	ABpl
891	11386	-541	ABpl
892	11460	-521	ABpl
893	11537	-509	ABpl
894	11618	-505	ABpl
895	11699	-509	ABpl
896	11776	-521	ABpl
897	11850	-541	ABpl
898	11918	-567	ABpl
899	11982	-600	ABpl
900	12039	-639	ABpl
901	12089	-683	ABpl
902	12132	-731	ABpl
903	12166	-784	ABpl
904	12192	-840	ABpl
905	12208	-900	ABpl
906	12213	-962	ABpl
907	12331	-1317	P3
908	12335	-1263	P3
909	12348	-1212	P3
910	12368	-1166	P3
911	12395	-1124	P3
912	12428	-1088	P3
913	12466	-1059	P3
914	12509	-1037	P3
915	12555	-1023	P3
916	12604	-1018	P3
917	12654	-1023	P3
918	12700	-1037	P3
919	12742	-1059	P3
920	12781	-1088	P3
921	12814	-1124	P3
922	12841	-1166	P3
923	12861	-1212	P3
924	12874	-1263	P3
925	12878	-1317	P3
926	12874	-1370	P3
927	12861	-1421	P3
928	12841	-1467	P3
929	12781	-1545	P3
930	12700	-1597	P3
931	12654	-1610	P3
932	12604	-1615	P3
933	12555	-1610	P3
934	12509	-1597	P3
935	12466	-1574	P3
936	12428	-1545	P3
937	12395	-1509	P3
938	12368	-1467	P3
939	12348	-1421	P3
940	12335	-1370	P3
941	12331	-1317	P3
942	8621	-1008	ABp
943	8626	-926	ABp
944	8642	-847	ABp
945	8666	-773	ABp
946	8700	-704	ABp
947	8741	-642	ABp
948	8789	-587	ABp
949	8844	-540	ABp
950	8904	-501	ABp
951	8969	-473	ABp
952	8942	-392	ABp
953	8907	-315	ABp
954	8863	-243	ABp
955	8811	-176	ABp
956	8753	-114	ABp
957	8687	-60	ABp
958	8616	-12	ABp
959	8539	29	ABp
960	8458	61	ABp
961	8372	85	ABp
962	8282	99	ABp
963	8190	104	ABp
964	8096	99	ABp
965	8006	84	ABp
966	7919	60	ABp
967	7837	27	ABp
968	7688	-63	ABp
969	7563	-181	ABp
970	7512	-250	ABp
971	7469	-323	ABp
972	7434	-402	ABp
973	7408	-484	ABp
974	7392	-570	ABp
975	7387	-659	ABp
976	7392	-748	ABp
977	7408	-834	ABp
978	7434	-917	ABp
979	7469	-995	ABp
980	7512	-1068	ABp
981	7563	-1137	ABp
982	7622	-1199	ABp
983	7688	-1255	ABp
984	7759	-1304	ABp
985	7837	-1345	ABp
986	7919	-1378	ABp
987	8006	-1402	ABp
988	8096	-1417	ABp
989	8190	-1423	ABp
990	8280	-1418	ABp
991	8367	-1404	ABp
992	8451	-1381	ABp
993	8531	-1350	ABp
994	8606	-1312	ABp
995	8676	-1266	ABp
996	8646	-1186	ABp
997	8627	-1099	ABp
998	7387	-659	ABa
999	7393	-565	ABa
1000	7411	-475	ABa
1001	7439	-388	ABa
1002	7478	-306	ABa
1003	7408	-273	ABa
1004	7336	-248	ABa
1005	7260	-233	ABa
1006	7181	-228	ABa
1007	7101	-233	ABa
1008	7024	-249	ABa
1009	6950	-274	ABa
1010	6880	-309	ABa
1011	6814	-352	ABa
1012	6753	-403	ABa
1013	6697	-461	ABa
1014	6647	-527	ABa
1015	6603	-598	ABa
1016	6566	-675	ABa
1017	6537	-756	ABa
1018	6515	-842	ABa
1019	6501	-932	ABa
1020	6497	-1025	ABa
1021	6501	-1118	ABa
1022	6515	-1208	ABa
1023	6537	-1294	ABa
1024	6603	-1453	ABa
1025	6697	-1589	ABa
1026	6753	-1647	ABa
1027	6814	-1698	ABa
1028	6880	-1742	ABa
1029	6950	-1776	ABa
1030	7024	-1802	ABa
1031	7101	-1817	ABa
1032	7181	-1823	ABa
1033	7265	-1817	ABa
1034	7346	-1799	ABa
1035	7424	-1771	ABa
1036	7497	-1733	ABa
1037	7565	-1686	ABa
1038	7628	-1630	ABa
1039	7685	-1566	ABa
1040	7735	-1494	ABa
1041	7778	-1417	ABa
1042	7813	-1333	ABa
1043	7732	-1286	ABa
1044	7657	-1230	ABa
1045	7590	-1166	ABa
1046	7531	-1095	ABa
1047	7481	-1018	ABa
1048	7441	-935	ABa
1049	7411	-847	ABa
1050	7393	-755	ABa
1051	7387	-659	ABa
1052	9607	-1008	P2
1053	9603	-1084	P2
1054	9589	-1157	P2
1055	9568	-1227	P2
1056	9540	-1291	P2
1057	9504	-1351	P2
1058	9463	-1405	P2
1059	9415	-1452	P2
1060	9363	-1492	P2
1061	9306	-1525	P2
1062	9245	-1549	P2
1063	9181	-1564	P2
1064	9114	-1569	P2
1065	9047	-1564	P2
1066	8983	-1549	P2
1067	8922	-1525	P2
1068	8865	-1492	P2
1069	8813	-1452	P2
1070	8765	-1405	P2
1071	8724	-1351	P2
1072	8688	-1291	P2
1073	8660	-1227	P2
1074	8639	-1157	P2
1075	8625	-1084	P2
1076	8625	-932	P2
1077	8639	-859	P2
1078	8688	-725	P2
1079	8724	-666	P2
1080	8765	-612	P2
1081	8813	-565	P2
1082	8865	-524	P2
1083	8922	-492	P2
1084	8983	-468	P2
1085	9047	-453	P2
1086	9114	-448	P2
1087	9181	-453	P2
1088	9245	-468	P2
1089	9306	-492	P2
1090	9363	-524	P2
1091	9415	-565	P2
1092	9463	-612	P2
1093	9504	-666	P2
1094	9540	-725	P2
1095	9568	-790	P2
1096	9589	-859	P2
1097	9603	-932	P2
1098	9607	-1008	P2
1099	9061	-1566	EMS
1100	8991	-1551	EMS
1101	8924	-1526	EMS
1102	8863	-1491	EMS
1103	8806	-1446	EMS
1104	8756	-1394	EMS
1105	8713	-1334	EMS
1106	8677	-1267	EMS
1107	8676	-1267	EMS
1108	8605	-1312	EMS
1109	8530	-1351	EMS
1110	8451	-1381	EMS
1111	8367	-1404	EMS
1112	8280	-1418	EMS
